endTime,artistName,trackName,msPlayed
2020-08-10 11:31,The Beatles,Things We Said Today - Remastered 2009,1134
2020-08-10 11:31,AC/DC,Stick Around,4353
2020-08-10 11:32,AC/DC,Evil Walks,1283
2020-08-10 11:32,The Beatles,Don't Let Me Down - Remastered 2009,957
2020-08-10 11:32,AC/DC,Are You Ready,53473
2020-08-10 11:32,Led Zeppelin,Heartbreaker - Remaster,52289
2020-08-10 11:37,AC/DC,Mistress for Christmas,4011
2020-08-10 11:37,AC/DC,Rock N Roll Train,261506
2020-08-10 11:37,The Rolling Stones,Miss You - Remastered,3895
2020-08-10 11:37,The Beatles,I Should Have Known Better - Remastered 2009,2222
2020-08-10 11:37,The Beatles,With A Little Help From My Friends - Remastered 2009,2006
2020-08-10 11:37,Led Zeppelin,Houses of the Holy - Remaster,5290
2020-08-10 11:37,Aerosmith,Legendary Child,6379
2020-08-10 11:37,AC/DC,Rock 'N' Roll Damnation,4610
2020-08-10 11:37,The Rolling Stones,Harlem Shuffle - Remastered 2009,7423
2020-08-10 11:38,AC/DC,Shot Down in Flames,2354
2020-08-10 11:38,Black Sabbath,Sabbath Bloody Sabbath,4326
2020-08-10 11:38,The Beatles,A Hard Day's Night - Remastered 2009,12228
2020-08-10 11:38,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,4970
2020-08-10 11:39,AC/DC,Moneytalks,10946
2020-08-10 11:39,The Beatles,Here Comes The Sun - Remastered 2009,50962
2020-08-10 11:42,The Beatles,You Won't See Me - Remastered 2009,199960
2020-08-10 11:46,Eric Clapton,Cocaine,221640
2020-08-10 11:46,AC/DC,Sin City,1593
2020-08-10 11:46,AC/DC,Let's Get It Up,4391
2020-08-10 11:50,John Lennon,Stand By Me - Remastered 2010,11649
2020-08-10 11:50,Aerosmith,Walk This Way,15326
2020-08-10 11:50,The Beatles,When I'm Sixty Four - Remastered 2009,871
2020-08-10 11:50,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",801
2020-08-10 11:50,AC/DC,Highway to Hell,1687
2020-08-10 11:50,James Brown & The Famous Flames,I Got You (I Feel Good),878
2020-08-10 11:50,AC/DC,That's the Way I Wanna Rock 'N' Roll,225026
2020-08-10 11:51,AC/DC,Big Balls,2120
2020-08-10 11:51,AC/DC,Hell Ain't a Bad Place to Be,1120
2020-08-10 11:51,Aerosmith,Dude (Looks Like A Lady),2620
2020-08-10 11:51,Led Zeppelin,Misty Mountain Hop - Remaster,1006
2020-08-10 11:51,The Beatles,And I Love Her - Remastered 2009,645
2020-08-10 11:51,AC/DC,The Jack,1370
2020-08-10 11:51,Black Sabbath,Paranoid,1150
2020-08-10 11:51,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,1352
2020-08-10 11:51,Black Sabbath,War Pigs,953
2020-08-10 11:51,Aerosmith,Oh Yeah,1038
2020-08-10 11:51,The Rolling Stones,Start Me Up - Remastered 2009,3497
2020-08-10 11:51,Led Zeppelin,Since I've Been Loving You - Remaster,5662
2020-08-10 11:51,AC/DC,Shoot to Thrill,12727
2020-08-10 11:51,Led Zeppelin,D'yer Mak'er - Remaster,3155
2020-08-10 11:51,The Beatles,Roll Over Beethoven - Remastered 2009,2770
2020-08-10 11:58,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,402920
2020-08-10 12:03,Ozzy Osbourne,Ordinary Man (feat. Elton John),301730
2020-08-10 12:05,Creedence Clearwater Revival,Fortunate Son,140773
2020-08-10 12:07,The Rolling Stones,Streets Of Love - Remastered 2009,101830
2020-08-10 22:23,Não Ouvo Podcasts,Se Eu Fosse Você #123 - Cocô no Banho,21743
2020-08-10 22:23,Outliers,"#9 - Rogério Xavier, da SPX: Não somos pessimistas; olhamos preço e fundamento",1895724
2020-08-10 22:36,Não Ouvo Podcasts,"Não Ouvo #239 - Plantão #19 - 200 reais, Invisibilidade e Porquinhos",728030
2020-08-10 23:04,DESOBEDIÊNCIA PRODUTIVA COM IVAN MORÉ,REVOLUCIONANDO O MERCADO PET GLOBAL COM THADEU DIZ,1688000
2020-08-11 11:40,John Lennon,Imagine - Remastered 2010,2526
2020-08-11 11:40,The Kinks,All Day and All of the Night,4274
2020-08-11 11:40,Aerosmith,You Gotta Move,4266
2020-08-11 11:40,Black Sabbath,End Of The Beginning,486226
2020-08-11 11:40,AC/DC,Back In Black,2325
2020-08-11 11:40,Pearl Jam,Last Kiss,3832
2020-08-11 11:40,The Beatles,The Night Before - Remastered 2009,1826
2020-08-11 11:40,James Brown,The Payback,5486
2020-08-11 11:41,AC/DC,Who Made Who,2404
2020-08-11 11:41,The Beatles,You Really Got A Hold On Me - Remastered 2009,1700
2020-08-11 11:41,AC/DC,Touch Too Much,2956
2020-08-11 11:41,AC/DC,If You Want Blood (You've Got It),1806
2020-08-11 11:41,Queen,Somebody To Love - Remastered 2011,20763
2020-08-11 11:41,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",8685
2020-08-11 11:42,Ozzy Osbourne,All My Life,35756
2020-08-11 11:42,The Beatles,I Am The Walrus - Remastered 2009,1751
2020-08-11 11:42,The Rolling Stones,Hate To See You Go,11606
2020-08-11 11:42,The Rolling Stones,"Paint It, Black",3648
2020-08-11 11:42,Black Sabbath,N.I.B.,17470
2020-08-11 11:42,Led Zeppelin,Since I've Been Loving You - Remaster,5494
2020-08-11 11:43,Aerosmith,Road Runner,3304
2020-08-11 11:43,Queen,We Will Rock You - Remastered 2011,29158
2020-08-11 11:43,Queen,Under Pressure - Remastered 2011,2431
2020-08-11 11:43,The Beatles,For No One - Remastered 2009,3636
2020-08-11 11:43,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",4753
2020-08-11 11:43,Ron Gallo,"Young Lady, You're Scaring Me",6038
2020-08-11 11:47,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813
2020-08-11 11:51,Led Zeppelin,Going to California - Remaster,212160
2020-08-11 11:52,The Beatles,Don't Bother Me - Remastered 2009,84286
2020-08-11 12:39,GainCast - Bolsa de Valores sem mimimi,GainCast#56 - Alex Martins só queria comprar uma moto mas no caminho perdeu R$1 milhão na bolsa,2765856
2020-08-11 22:24,Mises Brasil,Podcast 420 - A burocracia atrasa o Brasil (Paulo Uebel),1807913
2020-08-11 22:32,Explica Ana,ECONOMIA BRASILEIRA: Existe chances de calote no Tesouro Direto? (Com Rachel de Sá),441078
2020-08-11 22:49,Não Ouvo Podcasts,Xêpa - S02E28 - O Novo Normal,1069617
2020-08-11 22:55,Paul McCartney,While My Guitar Gently Weeps - Live,357077
2020-08-11 22:56,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal,1801
2020-08-11 22:56,The Band,Up on Cripple Creek - Concert Version,0
2020-08-11 22:56,The Byrds,Mr. Spaceman,17450
2020-08-11 22:56,Red Hot Chili Peppers,Give It Away,2247
2020-08-11 22:56,Godsmack,"Good Times, Bad Times",0
2020-08-11 22:56,Vera Loca,Borracho y Loco (Lamento Boliviano) - Ao Vivo,0
2020-08-11 22:56,Babasónicos,Desfachatados,0
2020-08-11 22:56,Manal,Jugo de Tomate,0
2020-08-11 22:56,Ulf Lundell,"Sextisju, sextisju",0
2020-08-11 22:56,Living Colour,Cult of Personality,0
2020-08-11 22:56,Ghost,Ritual,0
2020-08-11 22:56,Victor Wooten,U Can't Hold No Groove (If You Ain't Got No Pocket),0
2020-08-11 22:56,Shu-Bi-Dua,Lulu Rocken Går,0
2020-08-11 22:56,The Kentucky Headhunters,Spirit In The Sky,0
2020-08-11 22:56,Andrés Calamaro,Alta suciedad,995
2020-08-11 22:57,NX Zero,Maré,496
2020-08-11 22:57,La Mississippi,Post Crucifixión,22418
2020-08-11 22:57,Lulu Santos,Tempos Modernos,985
2020-08-11 22:57,Engenheiros Do Hawaii,A Revolta Dos Dândis Pt. 1 - Ao Vivo,850
2020-08-11 22:57,Ira!,Vida Passageira - Ao Vivo,782
2020-08-11 22:57,Skank,Esquecimento,758
2020-08-11 22:57,Lulu Santos,De repente California - Remasterizado,1496
2020-08-11 22:57,Skank,Te Ver,1405
2020-08-11 23:02,Pitty,Só Agora,0
2020-08-11 23:02,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",0
2020-08-11 23:02,Matanza,A Arte do Insulto,0
2020-08-11 23:02,Ultraje a Rigor,Inútil - Acústico,966
2020-08-11 23:02,CPM 22,Regina Let's Go - Live,0
2020-08-11 23:02,Charlie Brown Jr.,Só os Loucos Sabem,0
2020-08-11 23:02,NX Zero,Ligação,1296
2020-08-11 23:02,Pitty,Equalize,0
2020-08-11 23:02,O Rappa,Me deixa,0
2020-08-11 23:02,Matanza,"Pé Na Porta, Soco Na Cara",0
2020-08-11 23:02,Raimundos,Gordelícia,0
2020-08-11 23:02,O Rappa,Sentimento - Ao vivo,965
2020-08-11 23:02,O Rappa,Pescador de ilusões,0
2020-08-11 23:02,Raimundos,Me lambe,1386
2020-08-11 23:02,Titãs,Marvin - Patches,258306
2020-08-11 23:05,Ultraje a Rigor,Inútil - Acústico,157520
2020-08-11 23:07,Charlie Brown Jr.,"Dias De Luta, Dias De Gloria",145451
2020-08-11 23:11,Engenheiros Do Hawaii,Armas Químicas E Poemas - Ao Vivo,211720
2020-08-11 23:16,O Rappa,Mar de gente,335854
2020-08-11 23:20,Charlie Brown Jr.,Proibida Pra Mim (Grazon),14138
2020-08-11 23:20,Raimundos,A mais pedida (Participação especial de Érika Martins),233733
2020-08-12 00:20,Paul McCartney,While My Guitar Gently Weeps - Live,12910
2020-08-12 10:37,Paul McCartney,While My Guitar Gently Weeps - Live,344195
2020-08-12 10:42,Tom Petty and the Heartbreakers,Taxman - Live,10981
2020-08-12 10:42,Eric Clapton,If I Needed Someone - Live,148841
2020-08-12 10:47,Concert For George Chorus,Sarve Shaam - Live,21476
2020-08-12 10:47,Paul McCartney,Something - Live,265428
2020-08-12 10:47,Eric Clapton,Wonderful Tonight,9855
2020-08-12 10:51,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",209603
2020-08-12 10:52,Eric Clapton,Change the World,71896
2020-08-12 10:58,Queen,"Bohemian Rhapsody / Radio Ga Ga - Live at Live Aid, Wembley Stadium, 13th July 1985",370920
2020-08-12 11:00,Queen,"We Will Rock You - Live at Live Aid, Wembley Stadium, 13th July 1985",84101
2020-08-12 11:01,Bob Dylan,"Blowing in the Wind - Live at Live Aid, John F. Kennedy Stadium, 13th July 1985",59951
2020-08-12 11:04,Queen,"We Are the Champions - Live at Live Aid, Wembley Stadium, 13th July 1985",187426
2020-08-12 11:04,Elton John,"Don't Go Breaking My Heart - Live at Live Aid, Wembley Stadium, 13th July 1985",7535
2020-08-12 11:11,The Who,"Won't Get Fooled Again - Live at Live Aid, Wembley Stadium, 13th July 1985",411786
2020-08-12 11:15,Black Sabbath,"Paranoid - Live at Live Aid, John F. Kennedy Stadium, 13th July 1985",211626
2020-08-12 11:15,Sting,"Every Breath You Take - Live at Live Aid, Wembley Stadium, 13th July 1985",1406
2020-08-12 11:31,roxocast,episódio 2: gestão do tempo x investimentos [16/11/19],991799
2020-08-12 11:35,This rss has been deleted,30/12/2018 | #4 O SENTIDO DA VIDA - SHAKESPEARE: UM OLHAR CONTEMPORÂNEO,101392
2020-08-12 11:53,This rss has been deleted,11/02/2019 | #1 COMO USAR O CELULAR A SEU FAVOR?,1063144
2020-08-12 11:53,This rss has been deleted,21/07/2019 | Quem se comunica bem vai além,15792
2020-08-12 12:04,This rss has been deleted,Leandro Karnal ● Empatia,622649
2020-08-12 12:15,This rss has been deleted,10/05/2020 | #MesaSemFome: Mudanças Sociais Provocadas Pelo Isolamento,8966
2020-08-12 17:13,This rss has been deleted,10/05/2020 | #MesaSemFome: Mudanças Sociais Provocadas Pelo Isolamento,12809
2020-08-12 17:18,Sinapse,Sinapse #45 - Robôs Vão Roubar o Meu Emprego?,272603
2020-08-12 17:52,Sinapse,Sinapse #45 - Robôs Vão Roubar o Meu Emprego?,1852173
2020-08-12 18:14,Muito Risco Pouco Ego,EP #25 - Taxa Selic em 2% ao ano!,1200348
2020-08-12 18:26,Muito Risco Pouco Ego,EP #25 - Taxa Selic em 2% ao ano!,674340
2020-08-12 18:38,Não Ouvo Podcasts,Inferno Astral #060 - Mercado de Signos,349165
2020-08-14 12:36,The Beatles,You're Going To Lose That Girl - Remastered 2009,1368
2020-08-14 12:36,Scorpions,Wind Of Change,3548
2020-08-14 12:36,The Beatles,Drive My Car - Remastered 2009,1694
2020-08-14 12:41,Lynyrd Skynyrd,Sweet Home Alabama,283800
2020-08-14 12:45,AC/DC,Boogie Man,246973
2020-08-14 12:50,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
2020-08-14 12:53,AC/DC,Black Ice,205106
2020-08-14 12:53,Led Zeppelin,Fool in the Rain - Remaster,4211
2020-08-14 12:53,The Beatles,All You Need Is Love - Remastered 2009,1448
2020-08-14 12:55,Led Zeppelin,Rock and Roll - Remaster,1063
2020-08-14 12:55,AC/DC,Thunderstruck,867
2020-08-14 12:55,AC/DC,Hard as a Rock,2711
2020-08-14 12:55,AC/DC,Hard as a Rock,116305
2020-08-14 12:56,Aerosmith,Sweet Emotion,385
2020-08-14 12:56,Aerosmith,Sweet Emotion,708
2020-08-14 12:56,Aerosmith,Sweet Emotion,665
2020-08-14 12:56,The Beatles,I'm Looking Through You - Remastered 2009,46
2020-08-14 12:56,Bon Jovi,Livin' On A Prayer,1238
2020-08-14 12:56,Led Zeppelin,Over the Hills and Far Away - Remaster,1190
2020-08-14 12:56,Led Zeppelin,Over the Hills and Far Away - Remaster,2316
2020-08-14 12:56,Led Zeppelin,Over the Hills and Far Away - Remaster,808
2020-08-14 12:56,Led Zeppelin,Whole Lotta Love - Remaster,1474
2020-08-14 12:56,The Beatles,Something - Remastered 2009,580
2020-08-14 12:56,AC/DC,Stiff Upper Lip,1630
2020-08-14 12:56,Black Sabbath,Heaven and Hell - 2009 Remaster,1306
2020-08-14 12:56,AC/DC,Guns for Hire,782
2020-08-14 12:56,Black Sabbath,Sweet Leaf,701
2020-08-14 12:56,The Who,Behind Blue Eyes,610
2020-08-14 12:56,The Beatles,Come Together - Remastered 2009,1125
2020-08-14 12:56,Queen,I Want To Break Free - Single Remix,975
2020-08-14 12:56,Led Zeppelin,When the Levee Breaks - Remaster,2658
2020-08-14 12:56,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,1267
2020-08-14 12:56,Queen,Love Of My Life - Remastered 2011,0
2020-08-14 12:56,AC/DC,Hail Caesar,0
2020-08-14 12:56,The Beatles,Let It Be - Remastered 2009,1975
2020-08-14 12:56,The Beatles,Do You Want To Know A Secret - Remastered 2009,1475
2020-08-14 12:56,The Beatles,All I've Got To Do - Remastered 2009,0
2020-08-14 13:03,Black Sabbath,Heaven and Hell - 2009 Remaster,417840
2020-08-14 13:03,The Beatles,Let It Be - Remastered 2009,5246
2020-08-14 13:07,America,A Horse with No Name,252239
2020-08-14 13:12,The Who,Baba O'Riley,276931
2020-08-14 13:13,The Who,Baba O'Riley,230
2020-08-14 13:13,Eric Clapton,Wonderful Tonight,2683
2020-08-14 13:13,The Beatles,Yesterday - Remastered 2009,1096
2020-08-14 13:13,The Beatles,Twist And Shout - Remastered 2009,721
2020-08-14 13:13,The Beatles,I Saw Her Standing There - Remastered 2009,758
2020-08-14 13:13,The Rolling Stones,You Can't Always Get What You Want,570
2020-08-14 13:22,Led Zeppelin,Stairway to Heaven - Remaster,485013
2020-08-14 13:25,AC/DC,Have a Drink on Me,238466
2020-08-14 13:26,The Beatles,I Will - 2018 Mix,1301
2020-08-14 13:26,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",280
2020-08-14 13:26,AC/DC,Inject the Venom,1625
2020-08-14 13:26,Led Zeppelin,Immigrant Song - Remaster,925
2020-08-14 13:26,Bill Conti,"Gonna Fly Now - Theme From ""Rocky""",722
2020-08-14 13:26,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",6288
2020-08-14 13:26,AC/DC,Rock N Roll Dream,0
2020-08-14 13:26,AC/DC,High Voltage,568
2020-08-14 13:26,AC/DC,Gone Shootin',1351
2020-08-14 13:26,Queen,Another One Bites The Dust - Remastered 2011,843
2020-08-14 13:26,Aerosmith,Amazing,350
2020-08-14 13:26,Aerosmith,Jesus Is On The Main Line,966
2020-08-14 13:26,Ozzy Osbourne,Straight to Hell,46
2020-08-14 13:26,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,615
2020-08-14 13:26,Chuck Berry,Johnny B. Goode,1288
2020-08-14 13:26,Steppenwolf,Born To Be Wild,996
2020-08-14 13:26,Ben E. King,Stand by Me,942
2020-08-14 13:26,The Beatles,I Feel Fine - Remastered 2015,843
2020-08-14 13:26,Led Zeppelin,When the Levee Breaks - Remaster,775
2020-08-14 13:26,AC/DC,What's Next to the Moon,420
2020-08-14 13:26,AC/DC,Borrowed Time,513
2020-08-14 13:32,The Who,Who Are You,381626
2020-08-14 13:33,Foghat,Slow Ride,670
2020-08-14 13:33,AC/DC,Rock the Blues Away,0
2020-08-14 13:33,Black Sabbath,Loner,1854
2020-08-14 13:33,The Beatles,Baby It's You - Remastered 2009,18679
2020-08-14 13:33,James Brown,Papa's Got A Brand New Bag - Pt. 1,0
2020-08-14 13:33,James Brown,People Get Up And Drive Your Funky Soul - Remix,443
2020-08-14 13:33,AC/DC,Big Gun,577
2020-08-14 13:33,Black Sabbath,Peace Of Mind,1670
2020-08-14 13:33,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),250
2020-08-14 13:33,Aerosmith,Pink,0
2020-08-14 13:33,The Rolling Stones,Don't Stop,470
2020-08-14 13:33,The Beatles,Here Comes The Sun - Remastered 2009,238
2020-08-14 13:33,Pearl Jam,Soldier of Love,706
2020-08-14 13:33,AC/DC,Fly on the Wall,700
2020-08-14 13:33,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",360
2020-08-14 13:33,AC/DC,Emission Control,481
2020-08-14 13:33,AC/DC,T.N.T.,512
2020-08-14 13:33,AC/DC,Shoot to Thrill,541
2020-08-14 13:33,AC/DC,Highway to Hell,0
2020-08-14 13:33,Aerosmith,Legendary Child,460
2020-08-14 13:33,AC/DC,Dog Eat Dog,0
2020-08-14 13:33,The Rolling Stones,Rain Fall Down - Remastered 2009,0
2020-08-14 13:33,The Rolling Stones,Rocks Off,0
2020-08-14 13:33,Creedence Clearwater Revival,Fortunate Son,538
2020-08-14 13:33,Aerosmith,Cryin',973
2020-08-14 13:33,Queen,Don't Stop Me Now - Remastered 2011,386
2020-08-14 13:36,AC/DC,You Shook Me All Night Long,210173
2020-08-14 13:37,Eric Clapton,Cocaine,1046
2020-08-14 13:37,AC/DC,Evil Walks,748
2020-08-14 13:37,The Beatles,Michelle - Remastered 2009,1652
2020-08-14 13:37,Black Sabbath,War Pigs,0
2020-08-14 13:37,Aerosmith,You Gotta Move,1571
2020-08-14 13:37,Aerosmith,Dream On,663
2020-08-14 13:37,Aerosmith,What Could Have Been Love,373
2020-08-14 13:37,The Beatles,All My Loving - Remastered 2009,1094
2020-08-14 13:37,The Rolling Stones,Rock And A Hard Place,7591
2020-08-14 13:37,The Beatles,Day Tripper - Remastered 2015,534
2020-08-14 13:41,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",236760
2020-08-14 13:43,AC/DC,Dirty Deeds Done Dirt Cheap,1170
2020-08-14 13:43,The Beatles,Ticket To Ride - Remastered 2009,1254
2020-08-14 13:43,AC/DC,Satellite Blues,376
2020-08-14 13:43,The Rolling Stones,Streets Of Love - Remastered 2009,107
2020-08-14 13:43,Aerosmith,Something,925
2020-08-14 13:43,Creedence Clearwater Revival,Have You Ever Seen The Rain,136
2020-08-14 13:43,AC/DC,Hell Ain't a Bad Place to Be,903
2020-08-14 13:43,Aerosmith,Dude (Looks Like A Lady),458
2020-08-14 13:43,The Beatles,And I Love Her - Remastered 2009,311
2020-08-14 13:43,Black Sabbath,Damaged Soul,243
2020-08-14 13:43,The Rolling Stones,Miss You - Remastered,0
2020-08-14 13:43,Black Sabbath,Paranoid,1323
2020-08-14 13:43,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,375
2020-08-14 13:43,John Lennon,Imagine - Remastered 2010,295
2020-08-14 13:43,Queen,Radio Ga Ga - Remastered 2011,0
2020-08-14 13:43,AC/DC,Moneytalks,0
2020-08-14 13:43,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",673
2020-08-14 13:43,Scorpions,Still Loving You,0
2020-08-14 13:43,The Kinks,All Day and All of the Night,1401
2020-08-14 13:43,AC/DC,Who Made Who,1128
2020-08-14 13:43,AC/DC,Fire Your Guns,0
2020-08-14 13:43,The Rolling Stones,Out Of Control,1498
2020-08-14 13:43,The Rolling Stones,Start Me Up - Remastered 2009,0
2020-08-14 13:43,AC/DC,Girls Got Rhythm,0
2020-08-14 13:43,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,1693
2020-08-14 13:43,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,190
2020-08-14 13:43,AC/DC,Sin City,0
2020-08-14 13:43,The Beatles,Help! - Remastered 2009,400
2020-08-14 13:43,Aerosmith,Luv Lies,116
2020-08-14 13:43,Black Sabbath,End Of The Beginning,286
2020-08-14 13:43,The Beatles,I Should Have Known Better - Remastered 2009,395
2020-08-14 13:43,Black Sabbath,Sabbath Bloody Sabbath,1795
2020-08-14 13:43,The Beatles,When I'm Sixty Four - Remastered 2009,0
2020-08-14 13:43,The Beatles,You Won't See Me - Remastered 2009,46
2020-08-14 13:43,Led Zeppelin,Black Dog - Remaster,0
2020-08-14 13:43,The Beatles,With A Little Help From My Friends - Remastered 2009,0
2020-08-14 13:43,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",0
2020-08-14 13:43,AC/DC,Let's Get It Up,0
2020-08-14 13:43,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,635
2020-08-14 13:43,AC/DC,Flick of the Switch,0
2020-08-14 13:43,The Rolling Stones,Respectable - Remastered,0
2020-08-14 13:43,Black Sabbath,Iron Man,936
2020-08-14 13:43,Ozzy Osbourne,Ordinary Man (feat. Elton John),367
2020-08-14 13:43,Pearl Jam,Last Kiss,430
2020-08-14 13:43,Led Zeppelin,Good Times Bad Times - 1993 Remaster,328
2020-08-14 13:43,Aerosmith,Sunny Side Of Love,110246
2020-08-14 13:43,AC/DC,Rock 'N' Roll Damnation,77
2020-08-14 13:43,The Beatles,For No One - Remastered 2009,455
2020-08-14 13:43,Led Zeppelin,Since I've Been Loving You - Remaster,700
2020-08-14 13:43,AC/DC,If You Want Blood (You've Got It),1588
2020-08-14 13:43,The Beatles,The Night Before - Remastered 2009,463
2020-08-14 13:43,Led Zeppelin,Heartbreaker - Remaster,1417
2020-08-14 13:43,AC/DC,Jailbreak,164
2020-08-14 13:43,James Brown,The Payback,46
2020-08-14 13:43,The Beatles,Hey Jude - Remastered 2015,0
2020-08-14 13:43,The Beatles,Back In The U.S.S.R. - 2018 Mix,207
